ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,50_50,bad_behaviour_card,ball_recovery_offensive,block_deflection,injury_stoppage_in_chain,pass_no_touch,block_offensive,clearance_other,pass_miscommunication,shot_open_goal,shot_redirect,dribble_no_touch,pass_goal_assist,pass_straight,shot_deflected,goalkeeper_lost_out,goalkeeper_shot_saved_off_target,shot_saved_off_target,block_save_block,goalkeeper_shot_saved_to_post,goalkeeper_success_in_play,shot_saved_to_post,x,y,end_x,end_y,time_seconds,x_norm,y_norm,end_x_norm,end_y_norm,player_id_code,receiver_id_code,match_id_ev,event_idx,dangerous_label
,,,,,,,,-0.12812092121528468,,,,,,2.153679,,,,,,,,,,,,,,,,3385b345-6717-4657-8fd1-bf356f9ad07f,855,,"[73.0, 68.8]",3754165,23,,,,,-0.6202491503113324,,0.8468897111248405,,,,"[106.4, 29.6]",0.07114201364932234,,0.9887105933819353,Incomplete,,Wes Morgan,3813.0,,,,,-1.5043116265767502,1,-0.9503932672372604,Danny Drinkwater,3662.0,Left Center Midfield,46,Leicester City,22,"['041e451f-1d83-4e55-995c-ea9074d6e817', '1c95e1d8-b273-4008-9cea-26d105a7365f']",32,,,,,,,,,,,,,,,,,Leicester City,22,00:23:32.513,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,73.0,68.8,106.4,29.6,-0.8258057505212599,0.6891385395154132,1.2488666598617162,1.3482534329975269,-0.5262241591830553,4,21,3754165,854,0
,,,,,,,,-0.12812092121528468,,,,,,4.43709,,,,,,,,,,,,,,,,ad486c36-b55c-4340-be3b-953240835550,1093,,"[6.0, 44.0]",3754165,28,,True,,,0.16442629837346084,,0.8468897111248405,,,,"[85.6, 56.8]",0.07114201364932234,,2.229551762938022,Incomplete,,José Leonardo Ulloa,3671.0,,,,,-0.9480774457715886,1,-0.5931737024240324,Kasper Schmeichel,3815.0,Goalkeeper,52,Leicester City,22,"['0c89cc43-81a3-42f7-b9dc-ae15ea9930cf', 'f156c29b-d968-454f-8396-c4ae50ece6b3']",41,,,,,,,,,,,,,,,,,Leicester City,22,00:28:41.452,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,6.0,44.0,85.6,56.8,-0.6370367100841408,-1.445390137933612,0.13373457609845785,0.6104740425220653,0.6966484348572811,12,11,3754165,1092,0
,,,,,,,,-0.12812092121528468,,,,,,1.346688,,,,,,,,,,,,,,,,e8b5426c-1eaf-4ea6-9a16-709b404c8866,1097,,"[82.8, 64.5]",3754165,28,,,,,-0.90970045459398,,-1.5101496143358806,,,,"[84.5, 59.5]",0.07114201364932234,,-0.9805092566649817,Incomplete,,,,,,,,0.7206250966438964,1,-0.5931737024240324,Riyad Mahrez,3814.0,Right Midfield,52,Leicester City,22,['957094bb-22f0-4801-bef8-00f8b79dc232'],46,,,,,,,,,,,,,,,,,Leicester City,22,00:28:46.813,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,82.8,64.5,84.5,59.5,-0.6339821948667116,1.0013531818885542,1.0555171453382481,0.5714568632180751,0.8180365232362853,18,23,3754165,1096,0
,,,,,,,,-0.12812092121528468,,,,,,0.762911,,,,,,,,,,,,,,,,a3ac0224-ae8a-4dc5-b17f-f7210277a114,1122,,"[100.3, 69.1]",3754165,29,,,,,2.235219978369172,,0.8468897111248405,,,,"[98.9, 69.5]",-1.349862336404237,,-1.1434836071824386,,,José Leonardo Ulloa,3671.0,,,,,0.7206250966438964,1,0.4784849920156512,Shinji Okazaki,3810.0,Right Center Forward,55,Leicester City,22,"['14fb9e39-9bd4-4536-9823-da4cea837ae2', '57d5bf4c-f99f-448b-97d5-d113750853bc']",15,,,,,,,,,,,,,,,,,Leicester City,22,00:29:15.782,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,100.3,69.1,98.9,69.5,-0.6162660066056227,1.558879328983449,1.2623561608749811,1.0822272104703172,1.2676220357511148,20,11,3754165,1121,1
,,,,,,,,-0.12812092121528468,,,,,,1.074038,,,,,,,,,,,,,,,,86dec630-62a9-4e27-80c7-0fd355a6ef27,1136,,"[120.0, 0.1]",3754165,29,,,,,1.4097761538203535,,-0.5673338841515921,,,,"[113.0, 32.2]",0.07114201364932234,,0.19430047167811168,Incomplete,True,Shinji Okazaki,3810.0,,,Outswinging,,-2.060545807381912,1,-1.664832396863716,Christian Fuchs,3812.0,Left Back,56,Leicester City,22,"['47f01978-7683-43cc-9ef5-4e6bc36af99c', '8eaeac04-005d-4207-a22e-15ef723581a0']",52,,,,,,,,,,,,,,,,,Leicester City,22,00:29:52.263,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,120.0,0.1,113.0,32.2,-0.5936625939966473,2.1864944774274164,-1.8402290721760202,1.582356508821471,-0.40933192592919954,2,20,3754165,1135,0
,,,,,,,,-0.12812092121528468,,,,,,3.490726,,,,,,,,,,,,,,,,28ca70b2-f990-4f31-b918-059740262b53,1190,,"[22.4, 65.7]",3754165,31,,True,,,0.08846731076588965,,0.8468897111248405,,,,"[88.7, 69.7]",0.07114201364932234,,1.6244486727640273,Incomplete,,José Leonardo Ulloa,3671.0,,,,,-1.5043116265767502,1,-0.9503932672372604,Kasper Schmeichel,3815.0,Goalkeeper,58,Leicester City,22,"['0aacb2e7-ae29-45f1-9d6d-e13aa01f198f', 'b8272f21-f119-4179-b90e-3c166f3561a7']",17,,,,,,,,,,,,,,,,,Leicester City,22,00:31:17.730,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,22.4,65.7,88.7,69.7,-0.5417358353003524,-0.9229084915132537,1.109475149391309,0.7204315478333121,1.2766137460014118,12,11,3754165,1189,0
,,,,,,,,-0.12812092121528468,,,,,,1.998416,,,,,,,,,,,,,,,,c766e851-a3f1-4158-9851-3a77f5880b09,1197,,"[64.1, 65.7]",3754165,31,,,,,0.6114866010111326,,0.8468897111248405,,,,"[78.9, 79.3]",1.492146363702882,,-0.34913354561321575,Out,,Danny Drinkwater,3662.0,,,,,0.7206250966438964,1,1.192924121642107,N''Golo Kanté,3961.0,Right Center Midfield,59,Manchester United,39,['52b6a58c-3961-4256-bea3-6e74828f4b76'],24,,,,,,,,,,,,,,,,,Leicester City,22,00:31:24.749,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,64.1,65.7,78.9,79.3,-0.5374595139959516,0.405596670421438,1.109475149391309,0.37282395039775873,1.7082158380156476,15,4,3754165,1196,0
,,,,,,,,-0.12812092121528468,,,,,,0.844703,,,,,,,,,,,,,,,,f5ed432f-972a-44a8-a00d-408aecd5b79c,1248,,"[27.6, 58.2]",3754165,32,,,,,0.12969165490628348,,0.8468897111248405,,,,"[37.2, 59.3]",-1.349862336404237,,-0.7938182206100767,,,Danny Drinkwater,3662.0,,,,,0.7206250966438964,1,1.192924121642107,Wes Morgan,3813.0,Right Center Back,63,Leicester City,22,"['5d1cf737-86c6-4233-9502-c90beec93709', '65f5f17e-7480-4a87-afba-3aecccc7d31c']",43,,,,,,,,,,,,,,,,,Leicester City,22,00:32:43.104,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,27.6,58.2,37.2,59.3,-0.48919817356057166,-0.7572435792336277,0.7722376240596784,-1.1062818468535267,0.8090448129859885,21,4,3754165,1247,0
,,,,,,,,-0.12812092121528468,,,,,,1.421177,,,,,,,,,,,,,,,,6c047214-5890-4e6e-8776-5a4ac00231b0,1331,,"[86.8, 58.4]",3754165,34,,,,,1.797384918183145,,0.8468897111248405,,,,"[77.4, 69.1]",-1.349862336404237,,-0.5986906234559135,,,Riyad Mahrez,3814.0,,,,,0.7206250966438964,1,1.192924121642107,Shinji Okazaki,3810.0,Right Center Forward,68,Leicester City,22,"['4b98f0c3-865f-4c40-9d9e-10fe0a97cdfc', '90356ed9-fe11-45aa-9a0f-2e075aac263f', 'cbaeb204-4814-46b8-af03-43f35864c3ad']",49,,,,,,,,,,,,,,,,,Leicester City,22,00:34:49.745,Pass,3.4972516682059407,,,,,,,,,,,,,,,,,,,,,,,86.8,58.4,77.4,69.1,-0.412224390081358,1.1287877297959588,0.7812306247351883,0.31961870589231656,1.2496386152505212,20,18,3754165,1330,0
,,,,,,,,-0.12812092121528468,,,,,,4.065529,,,,,,,,,,,,,,,,d81a138b-e92f-4421-9808-e7a766d8c901,1477,,"[16.0, 32.6]",3754165,38,,,,,-1.0924146789751596,,-0.5673338841515921,,,,"[18.7, 2.4]",-1.349862336404237,,0.08633817019455077,,,Jeffrey Schlupp,3520.0,,,,,0.7206250966438964,1,1.192924121642107,Danny Drinkwater,3662.0,Left Center Midfield,79,Leicester City,22,"['1934b01c-22b7-41da-8994-03c4aeaa777b', '2f3003f0-1476-4618-9c98-6bee23b23676']",53,,,,,,,,,,,,,,,,,Leicester City,22,00:38:53.596,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,16.0,32.6,18.7,2.4,-0.2631640474708173,-1.1268037681651009,-0.3788664624056207,-1.7624798624206435,-1.7490967532233916,4,9,3754165,1476,0
,,,,,,,,-0.12812092121528468,,,,,,1.021984,,,,,,,,,,,,,,,,078789c6-93cc-4480-9d15-10c73c06c0ed,1490,,"[61.4, 6.2]",3754165,39,,,,,-0.24390813715685103,,-0.5673338841515921,,,,"[71.6, 2.2]",-1.349862336404237,,-0.7387079398205172,,,N''Golo Kanté,3961.0,,,,,-1.5043116265767502,1,-0.9503932672372604,Jeffrey Schlupp,3520.0,Left Midfield,80,Leicester City,22,['e89e2c03-f8f7-494a-b4e6-d14afe8e56e2'],11,,,,,,,,,,,,,,,,,Leicester City,22,00:39:11.541,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,61.4,6.2,71.6,2.2,-0.2521677926880725,0.3195783505839401,-1.5659425515729604,0.11389176047127401,-1.7580884634736882,9,15,3754165,1489,0
,,,,,,,,-0.12812092121528468,,,,,,1.428551,,,,,,,,,,,,,,,,1e2a0612-36b6-447e-9e38-73fcfdd57f6f,1520,,"[88.0, 28.4]",3754165,39,,,,,-0.3393267773351873,,0.8468897111248405,,,,"[101.6, 21.0]",1.492146363702882,,-0.5458431712638165,,,José Leonardo Ulloa,3671.0,,,,,0.7206250966438964,1,1.192924121642107,Danny Drinkwater,3662.0,Left Center Midfield,82,Leicester City,22,['62da15e0-c2d9-46d4-bb20-2174f9172f5d'],36,,,,,,,,,,,,,,,,,Leicester City,22,00:39:36.662,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,88.0,28.4,101.6,21.0,-0.2368952166009269,1.16701809416818,-0.567719476591334,1.177996650580112,-0.9128676999458087,4,11,3754165,1519,1
,,,,,,,,-0.12812092121528468,,,,,,2.053969,,,,,,,,,,,,,,,,0dbebf2d-901e-40c1-be4d-e7fbe112c093,1529,,"[120.0, 0.1]",3754165,40,,,,,1.4048674123994207,6945f77a-e0d9-465a-a777-1bbd54cda552,-0.5673338841515921,,,,"[110.7, 44.1]",0.07114201364932234,,0.7105983054510152,,True,Wes Morgan,3813.0,True,True,Outswinging,,-2.060545807381912,1,-1.664832396863716,Christian Fuchs,3812.0,Left Back,83,Leicester City,22,['31b90906-aa05-4f97-b86d-1c94d8531dfc'],10,,,,,,,,,,,,,,,,,Leicester City,22,00:40:10.946,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,120.0,0.1,110.7,44.1,-0.21612451312240896,2.1864944774274164,-1.8402290721760202,1.5007751339131268,0.12567483396344767,2,21,3754165,1528,1
,,,,,,,,-0.12812092121528468,,,,,,0.988875,,,,,,,,,,,,,,,,d79e669b-90fd-4102-aa01-7a3499c308e4,1577,,"[40.4, 39.9]",3754165,41,,,,,2.331451476841883,,0.8468897111248405,,,,"[33.9, 40.9]",-1.349862336404237,,-0.9253174505637003,,,Danny Drinkwater,3662.0,,,,,0.7206250966438964,1,-0.5931737024240324,José Leonardo Ulloa,3671.0,Left Center Forward,84,Manchester United,39,"['0d311a05-2409-4021-89d1-60e8286238ce', 'ac20b0e5-1147-4ce2-b87b-4748964337ae']",21,,,,,,,,,,,,,,,,,Leicester City,22,00:41:21.635,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,40.4,39.9,33.9,40.9,-0.17275039703491554,-0.3494530259299333,-0.050621937749500474,-1.2233333847654988,-0.018192530041297915,11,4,3754165,1576,0
,,,,,,,,-0.12812092121528468,,,,,,0.888914,,,,,,,,,,,,,,,,b6844f1f-8525-4c1a-8522-226d84b51bdd,1597,,"[44.5, 25.9]",3754165,41,,,,,1.4105871563981929,,0.8468897111248405,,,,"[42.9, 33.2]",-1.349862336404237,,-0.8871071180502585,,,Danny Drinkwater,3662.0,,,,,0.7206250966438964,1,1.192924121642107,José Leonardo Ulloa,3671.0,Left Center Forward,85,Manchester United,39,['a5c58ed5-ab43-48a8-b3d4-f8e8ccdf9331'],48,,,,,,,,,,,,,,,,,Leicester City,22,00:41:48.963,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,44.5,25.9,42.9,33.2,-0.15625601486079835,-0.21883261432484363,-0.6801319850352109,-0.9041019177328474,-0.3643733746777165,11,4,3754165,1596,0
,,,,,,,,-0.12812092121528468,,,,,,1.227516,,,,,,,,,,,,,,,,6bccd390-edd8-47bc-80e8-d427b69b1f28,1632,,"[27.7, 27.6]",3754165,42,,,,,-0.004898789093446737,,0.8468897111248405,,,,"[43.9, 26.6]",1.492146363702882,,-0.5139757791084043,Incomplete,,Riyad Mahrez,3814.0,,,,,0.7206250966438964,1,-1.664832396863716,N''Golo Kanté,3961.0,Right Center Midfield,86,Manchester United,39,"['54d3612c-609f-4b03-8f93-966da8ef04a2', '673868e2-41ae-4ec7-b1e6-4abc7ba24689', '77c911aa-ef02-4f4b-a18d-a30706350665']",44,,,,,,,,,,,,,,,,,Leicester City,22,00:42:44.628,Pass,3.4972516682059407,,,,,,,,,,,,,,,,,,,,,,,27.7,27.6,43.9,26.6,-0.12204544442559229,-0.7540577155359426,-0.6036914792933744,-0.8686317547292194,-0.6610998129375041,15,18,3754165,1631,0
,,,,,,,,-0.12812092121528468,,,,,,2.168414,,,,,,,,,,,,,,,,2a1dd6c6-f59d-4629-b328-35bce88f44cb,1641,,"[51.0, 3.3]",3754165,43,,True,,,0.6832707545430884,,-0.5673338841515921,,,,"[97.0, 54.3]",0.07114201364932234,,1.7207343516905478,,,José Leonardo Ulloa,3671.0,,True,,,-1.5043116265767502,1,-0.9503932672372604,Christian Fuchs,3812.0,Left Back,88,Leicester City,22,['b62b2adf-460f-4cb5-8ab0-09f528cc98fa'],35,,,,,,,,,,,,,,,,,Leicester City,22,00:43:35.512,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,51.0,3.3,97.0,54.3,-0.09088938920781534,-0.011751473975311424,-1.6963410613678576,1.0148339007634242,0.5842520567285737,2,11,3754165,1640,0
,,,,,,,,-0.12812092121528468,,,,,,4.039316,,,,,,,,,,,,,,,,1cc8ff4e-3dab-46fd-9a0b-694db456b495,1654,,"[42.7, 44.9]",3754165,43,,,,,0.20862633305630357,,-1.5101496143358806,,,,"[77.6, 52.6]",0.07114201364932234,,0.31721938241750014,Incomplete,,José Leonardo Ulloa,3671.0,,,,,-0.39184326496642696,1,1.192924121642107,Robert Huth,40123.0,Left Center Back,89,Manchester United,39,"['2d9d5cfc-0aa8-4e5f-9052-21818eb230a5', 'a322123e-5514-4419-868a-bcf737c4cdea', 'aada336c-a1c1-4e03-9ea0-3f08c5b30d52']",49,,,,,,,,,,,,,,,,,Leicester City,22,00:43:49.520,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,42.7,44.9,77.6,52.6,-0.08233674659901381,-0.2761781608831757,0.17420307913825345,0.32671273849304183,0.5078225196010526,19,11,3754165,1653,0
,,,,,,,,7.805126520435143,,,,,,1.306534,,,,,,,,,,,,,,,,1aebc4c2-3ec3-4407-9c03-45334a16461e,1690,,"[18.9, 33.2]",3754165,44,,,,,-0.2717861110802602,,-0.5673338841515921,,,,"[32.7, 27.2]",-1.349862336404237,,-0.5643758753554479,,,Riyad Mahrez,3814.0,,,,,-0.39184326496642696,1,1.192924121642107,Christian Fuchs,3812.0,Left Back,91,Leicester City,22,"['406040d9-e349-401b-b0dc-61f6d9402888', 'e5776c98-ac14-4949-b770-9741442a6624']",27,,,,,,,,,,,,,,,,,Leicester City,22,00:44:27.553,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,18.9,33.2,32.7,27.2,-0.059122430946552555,-1.0344137209322326,-0.35188746037909024,-1.2658975803698522,-0.6341246821866146,2,18,3754165,1689,0
,,,,,,,,-0.12812092121528468,,,,,,0.54309,,,,,,,,,,,,,,,,39cd5a2e-80d8-45bb-b69c-277d5956ff40,1779,,"[61.0, 40.1]",3754165,45,,,,,-1.7153842117652462,,-0.5673338841515921,,,,"[58.7, 37.5]",-1.349862336404237,,-1.057618546099452,,,N''Golo Kanté,3961.0,,,,,0.16439091583873472,2,0.12126542720242332,Shinji Okazaki,3810.0,Right Center Forward,95,Leicester City,22,['4d7eaa0f-0809-454d-9ac0-de8622ca9bce'],0,,,,,,,,,,,,,,,,,Leicester City,22,00:00:00.354,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,61.0,40.1,58.7,37.5,-0.03896263051152041,0.3068348957931998,-0.04162893707399032,-0.3436733422755258,-0.17105160429633992,20,15,3754165,1778,0
,,,,,,,,-0.12812092121528468,,,,,,2.173697,,,,,,,,,,,,,,,,ec768e0a-5fd4-4811-bd09-7a41602a3160,1804,,"[120.0, 0.1]",3754165,46,,,,,1.3977549483937661,67f79a56-34fe-4a90-b3fb-598afd722515,-0.5673338841515921,,,,"[110.4, 47.7]",0.07114201364932234,,0.8633998327006256,,True,Wes Morgan,3813.0,True,True,Outswinging,,-2.060545807381912,2,-1.664832396863716,Christian Fuchs,3812.0,Left Back,98,Leicester City,22,['d4e81bd7-8bca-4bb2-b225-0d0bee912ffd'],7,,,,,,,,,,,,,,,,,Leicester City,22,00:01:07.963,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,120.0,0.1,110.4,47.7,0.0019678734020297027,2.1864944774274164,-1.8402290721760202,1.4901340850120386,0.2875256184687865,2,21,3754165,1803,0
,,,,,,,,-0.12812092121528468,,,,,,4.441817,,,,,,,,,,,,,,,,868a3a18-dfcb-4ccd-bc49-cf9e3c018226,1863,,"[7.0, 44.1]",3754165,47,,,,,0.3041404935919321,,0.8468897111248405,,,,"[78.1, 69.4]",0.07114201364932234,,2.0098979968434043,Incomplete,,José Leonardo Ulloa,3671.0,,,,,-0.9480774457715886,2,-0.5931737024240324,Kasper Schmeichel,3815.0,Goalkeeper,104,Leicester City,22,"['39dba6fd-8e71-4d2d-9b8e-50fb4fb575fa', '44da953a-9381-4000-bd89-1c8dc494acdf']",51,,,,,,,,,,,,,,,,,Leicester City,22,00:02:51.251,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,7.0,44.1,78.1,69.4,0.06550178992455526,-1.4135315009567608,0.13823107643621282,0.34444781999485574,1.2631261806259666,12,11,3754165,1862,0
,,,,,,,,7.805126520435143,,,,,,1.897435,,,,,,,,,,,,,,,,fda064f4-f3a1-494e-8bb3-d1bbfd5c95f8,1937,,"[57.5, 61.6]",3754165,49,,,,,0.4136038613203471,,-0.5673338841515921,,,,"[70.6, 68.5]",1.492146363702882,,-0.5746800632007139,,,N''Golo Kanté,3961.0,,,,,-0.39184326496642696,2,1.192924121642107,Danny Simpson,3270.0,Right Back,110,Leicester City,22,"['14e8c977-009d-469e-a7de-70a207f44cdb', 'b17cba14-8a0f-4686-be6d-fe312ebc4061']",50,,,,,,,,,,,,,,,,,Leicester City,22,00:04:50.996,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,57.5,61.6,70.6,68.5,0.13819925209936815,0.195329666374221,0.9251186355433508,0.07842159746764621,1.2226634844996316,5,15,3754165,1936,0
,,,,,,,,-0.12812092121528468,,,,,,1.315248,,,,,,,,,,,,,,,,d3e1d3de-fc5a-414d-8955-e4cd1603728d,1950,,"[120.0, 0.1]",3754165,50,,,,,1.3398623053857306,d0cc16d7-faca-4701-8012-b755ea517fba,-0.5673338841515921,,,,"[115.1, 39.6]",0.07114201364932234,,0.4903492078290998,,True,José Leonardo Ulloa,3671.0,True,,Outswinging,,-2.060545807381912,2,-1.664832396863716,Christian Fuchs,3812.0,Left Back,111,Leicester City,22,['cea81eec-1b2d-44a9-9bb5-cdf4cc37cbc7'],36,,,,,,,,,,,,,,,,,Leicester City,22,00:05:36.392,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,120.0,0.1,115.1,39.6,0.166300792099716,2.1864944774274164,-1.8402290721760202,1.6568438511290895,-0.07663864666822572,2,11,3754165,1949,1
,,,,,,,,-0.12812092121528468,,,,,,0.865644,,,,,,,,,,,,,,,,3dc6b549-bc08-494d-9cc7-b36a7e3d2493,2014,,"[23.3, 28.7]",3754165,52,,,,,-0.7496727052553567,,0.8468897111248405,,,,"[32.7, 12.9]",-1.349862336404237,,-0.42220317792883166,,,Jeffrey Schlupp,3520.0,,,,,0.7206250966438964,2,1.192924121642107,Danny Drinkwater,3662.0,Left Center Midfield,117,Leicester City,22,['eaaef4ea-b9cd-4898-b537-4227e202e2a4'],39,,,,,,,,,,,,,,,,,Leicester City,22,00:07:39.883,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,23.3,28.7,32.7,12.9,0.24144186644847215,-0.8942357182340875,-0.5542299755780686,-1.2658975803698522,-1.2770319650828208,4,9,3754165,2013,0
,,,,,,,,-0.12812092121528468,,,,,,1.058843,,,,,,,,,,,,,,,,da819c82-f6fa-4095-8558-ca0f270c8209,2024,,"[37.5, 16.7]",3754165,52,,,,,-1.1266885418053123,,-0.5673338841515921,,,,"[37.9, 7.7]",-1.349862336404237,,-0.8216801349637961,,,Jeffrey Schlupp,3520.0,,,,,0.7206250966438964,2,1.192924121642107,Shinji Okazaki,3810.0,Right Center Forward,117,Leicester City,22,['1a8e0a64-e91c-4edc-bd9e-27cce88579e4'],44,,,,,,,,,,,,,,,,,Leicester City,22,00:07:44.173,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,37.5,16.7,37.9,7.7,0.24449638166590126,-0.4418430731628016,-1.0938100161086777,-1.081452732750987,-1.5108164315905321,20,9,3754165,2023,0
,,,,,,,,-0.12812092121528468,,,,,,4.867572,,,,,,,,,,,,,,,,2ceef373-f560-462a-97d9-48642eb79df4,2030,,"[41.2, 8.1]",3754165,53,,,,,0.4038370829678629,,0.8468897111248405,,,,"[102.9, 39.6]",0.07114201364932234,,1.7461027168238037,Incomplete,,Shinji Okazaki,3810.0,,,,,-1.5043116265767502,2,-0.9503932672372604,Kasper Schmeichel,3815.0,Goalkeeper,118,Leicester City,22,"['1639256a-232e-46b2-bc81-a292e3cd2356', '37d2cfc6-79cb-4d91-a10c-f887f4367d37']",15,,,,,,,,,,,,,,,,,Leicester City,22,00:08:15.102,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,41.2,8.1,102.9,39.6,0.26343437601396175,-0.32396611634845224,-1.480509045155614,1.224107862484829,-0.07663864666822572,12,20,3754165,2029,0
,,,,,,,,-0.12812092121528468,,,,,,1.496219,,,,,,,,,,,,,,,,ff135cd9-a640-42d1-99b6-f1a6887470b4,2039,,"[120.0, 0.1]",3754165,53,,,,,1.4243551436719937,486c7e91-0c7e-433f-a912-10105e09f6e3,-0.5673338841515921,,,,"[111.0, 37.9]",0.07114201364932234,,0.4500387200793887,,True,José Leonardo Ulloa,3671.0,True,,Outswinging,,-2.060545807381912,2,-1.664832396863716,Christian Fuchs,3812.0,Left Back,119,Leicester City,22,['55c3a2c8-6dd9-4bf4-9e3f-f08da4350492'],52,,,,,,,,,,,,,,,,,Leicester City,22,00:08:52.264,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,120.0,0.1,111.0,37.9,0.2860377886229372,2.1864944774274164,-1.8402290721760202,1.5114161828142154,-0.15306818379574672,2,11,3754165,2038,1
,,,,,,,,-0.12812092121528468,,,,,,1.921834,,,,,,,,,,,,,,,,755fe6f7-33ac-48b7-a0d0-831a0b3af654,2045,,"[77.4, 52.3]",3754165,53,,,,,-1.7209432465485575,,-1.5101496143358806,,,,"[66.0, 39.6]",0.07114201364932234,,-0.47838999379052705,,,N''Golo Kanté,3961.0,,,,,0.7206250966438964,2,-1.664832396863716,Danny Simpson,3270.0,Right Back,119,Leicester City,22,['43b7b5b6-0176-4f94-b8ac-b1b31841b458'],57,,,,,,,,,,,,,,,,,Leicester City,22,00:08:57.861,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,77.4,52.3,66.0,39.6,0.2890923038403663,0.8293165422135584,0.5069441041321286,-0.08474115234904182,-0.07663864666822572,5,15,3754165,2044,0
,,,,,,,,-0.12812092121528468,,,,,,1.436578,,,,,,,,,,,,,,,,9b24cb56-84a8-44b2-aee4-87662ec03c31,2162,,"[22.7, 55.6]",3754165,56,,,,,-1.0624261261660528,,0.3754818460326963,,,,"[23.5, 49.4]",1.492146363702882,,-0.939167794149899,,,N''Golo Kanté,3961.0,,,,,0.7206250966438964,2,1.192924121642107,Shinji Okazaki,3810.0,Right Center Forward,124,Leicester City,22,['7aa3cf66-93ca-418a-a2a5-35c9bcb10978'],17,,,,,,,,,,,,,,,,,Leicester City,22,00:11:17.451,Pass,-0.2859388156394794,,,,,,,,,,,,,,,,,,,,,,,22.7,55.6,23.5,49.4,0.37461872992838147,-0.9133509004201983,0.6553286152780465,-1.5922230800032295,0.3639551555963071,20,15,3754165,2161,0
